age,years_with_bank,income,credit_score,has_loan,loan_amount,dti,missed_payments,prob_default,default,employment_status,housing
24,4,59690.88,564,0,0.0,0.0,0,0.0,0,employed,villa
72,30,14101.14,475,0,0.0,0.0,0,0.0,0,retired,inneboende
79,2,24558.57,564,0,0.0,0.0,0,0.0,0,retired,villa
83,13,22402.03,500,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
34,11,20382.0,562,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
83,32,18256.47,498,0,0.0,0.0,0,0.0,0,retired,hyresrätt
26,5,44353.72,536,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
55,32,43666.3,563,1,5012.26,0.115,0,0.0693,0,employed,bostadsrätt
52,9,34224.87,607,0,0.0,0.0,0,0.0,0,employed,villa
41,3,40243.09,539,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
19,0,15589.5,495,0,0.0,0.0,0,0.0,0,student,hyresrätt
74,23,18750.18,569,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
42,16,41936.87,560,1,23954.04,0.571,1,0.381,0,employed,bostadsrätt
66,11,12165.6,574,1,2907.11,0.239,1,0.2169,0,retired,villa
47,23,40089.76,531,0,0.0,0.0,0,0.0,0,employed,hyresrätt
45,20,28687.97,569,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
82,14,13459.6,644,0,0.0,0.0,0,0.0,0,retired,hyresrätt
24,1,36066.4,546,0,0.0,0.0,0,0.0,0,employed,villa
71,30,23901.72,571,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
72,27,16813.64,489,0,0.0,0.0,0,0.0,0,retired,villa
45,4,24880.64,514,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,5,20371.08,564,0,0.0,0.0,0,0.0,0,employed,villa
18,0,11064.76,522,0,0.0,0.0,0,0.0,0,student,villa
86,19,13278.93,573,0,0.0,0.0,0,0.0,0,retired,hyresrätt
87,20,16919.22,569,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,2,49759.57,514,0,0.0,0.0,0,0.0,0,employed,hyresrätt
20,2,18134.47,582,0,0.0,0.0,0,0.0,0,student,inneboende
26,3,43201.5,513,1,10690.8,0.247,2,0.415,0,employed,villa
22,1,11283.95,505,0,0.0,0.0,0,0.0,0,student,hyresrätt
78,2,32383.17,562,0,0.0,0.0,0,0.0,0,retired,hyresrätt
83,35,21977.68,627,0,0.0,0.0,0,0.0,0,retired,villa
29,2,46358.69,524,0,0.0,0.0,0,0.0,0,employed,villa
72,40,28922.84,579,1,7292.52,0.252,0,0.1051,0,retired,bostadsrätt
31,6,34449.45,563,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
44,23,37571.75,596,0,0.0,0.0,0,0.0,0,employed,hyresrätt
61,7,38575.27,608,0,0.0,0.0,0,0.0,0,employed,hyresrätt
70,6,25735.28,534,0,0.0,0.0,0,0.0,0,retired,villa
81,32,20733.52,602,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
21,3,12421.62,591,1,3576.48,0.288,2,0.4898,1,student,hyresrätt
32,8,40366.46,634,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
38,0,39046.04,577,1,14260.16,0.365,0,0.2068,0,employed,hyresrätt
40,21,23541.99,564,0,0.0,0.0,0,0.0,0,employed,hyresrätt
90,16,17615.45,531,0,0.0,0.0,0,0.0,0,retired,inneboende
74,38,23356.99,509,0,0.0,0.0,0,0.0,0,retired,hyresrätt
41,20,35715.61,555,0,0.0,0.0,0,0.0,0,employed,hyresrätt
88,34,22512.3,569,0,0.0,0.0,0,0.0,0,retired,villa
54,25,52119.68,578,0,0.0,0.0,0,0.0,0,employed,hyresrätt
54,24,46893.84,602,1,10795.96,0.23,0,0.0964,0,employed,hyresrätt
49,17,44569.32,514,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
28,0,38023.84,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
86,15,29321.73,638,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
19,1,7537.59,572,0,0.0,0.0,0,0.0,0,student,hyresrätt
30,10,31005.4,581,0,0.0,0.0,0,0.0,0,employed,inneboende
34,9,23198.77,566,0,0.0,0.0,0,0.0,0,employed,villa
38,14,46802.06,557,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,0,39329.57,487,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
19,0,13594.76,555,0,0.0,0.0,0,0.0,0,student,bostadsrätt
67,20,24875.92,460,0,0.0,0.0,0,0.0,0,retired,hyresrätt
88,36,21069.4,551,0,0.0,0.0,0,0.0,0,retired,hyresrätt
26,2,46367.98,564,1,21834.82,0.471,1,0.3833,1,employed,bostadsrätt
39,5,45300.88,547,1,17652.5,0.39,2,0.4741,1,employed,bostadsrätt
54,13,32700.83,647,1,8873.87,0.271,0,0.1163,0,employed,villa
85,6,19481.41,618,0,0.0,0.0,0,0.0,0,retired,hyresrätt
68,22,14970.33,592,0,0.0,0.0,0,0.0,0,retired,hyresrätt
73,26,21457.36,522,0,0.0,0.0,0,0.0,0,retired,villa
60,32,33612.74,649,1,6724.73,0.2,2,0.198,1,employed,villa
48,30,53571.69,612,1,24789.71,0.463,0,0.1444,1,employed,bostadsrätt
32,1,36633.13,518,0,0.0,0.0,0,0.0,0,employed,villa
81,10,28947.48,556,0,0.0,0.0,0,0.0,0,retired,villa
76,12,7806.79,578,0,0.0,0.0,0,0.0,0,retired,hyresrätt
19,0,10587.38,511,0,0.0,0.0,0,0.0,0,student,bostadsrätt
70,33,25620.46,572,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
24,0,52534.11,581,1,14483.32,0.276,1,0.2717,0,employed,hyresrätt
71,1,18121.37,497,0,0.0,0.0,0,0.0,0,retired,villa
78,35,18456.03,551,0,0.0,0.0,0,0.0,0,retired,inneboende
27,9,32935.38,517,1,3741.04,0.114,0,0.117,0,employed,bostadsrätt
49,7,35022.23,593,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,3,55566.32,536,1,25180.41,0.453,1,0.3849,1,employed,villa
59,20,41918.93,583,1,8008.64,0.191,1,0.1663,0,employed,bostadsrätt
85,21,29144.75,506,0,0.0,0.0,0,0.0,0,retired,hyresrätt
23,5,45930.64,520,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
47,12,36289.23,515,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
89,0,29240.71,538,0,0.0,0.0,0,0.0,0,retired,hyresrätt
39,9,46739.31,576,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,5,49845.11,583,1,21447.11,0.43,0,0.2157,0,employed,villa
53,18,51961.51,507,0,0.0,0.0,0,0.0,0,employed,inneboende
55,19,36861.54,560,1,0.0,0.0,1,0.1162,1,employed,bostadsrätt
66,37,18855.69,533,0,0.0,0.0,0,0.0,0,retired,hyresrätt
40,18,47008.48,596,1,11503.01,0.245,2,0.2962,0,employed,hyresrätt
87,10,16226.42,534,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
56,13,26380.72,552,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,14,30324.75,529,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
88,16,29033.42,628,0,0.0,0.0,0,0.0,0,retired,hyresrätt
85,17,20943.47,502,0,0.0,0.0,0,0.0,0,retired,villa
54,6,55107.73,558,1,26120.8,0.474,0,0.244,1,employed,villa
19,0,14964.85,542,0,0.0,0.0,0,0.0,0,student,inneboende
61,30,32831.86,560,0,0.0,0.0,0,0.0,0,employed,hyresrätt
58,34,35705.65,544,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
28,8,49536.6,498,0,0.0,0.0,0,0.0,0,employed,hyresrätt
64,12,33662.67,532,1,10124.71,0.301,1,0.2619,0,employed,hyresrätt
79,5,14972.93,503,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
25,1,23056.09,612,0,0.0,0.0,0,0.0,0,employed,villa
70,16,17921.34,641,1,6984.31,0.39,0,0.1878,0,retired,villa
28,5,38063.21,557,1,6269.41,0.165,3,0.4714,0,employed,hyresrätt
72,36,24250.87,511,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
48,27,36885.84,601,0,0.0,0.0,0,0.0,0,employed,hyresrätt
18,0,11468.18,496,0,0.0,0.0,0,0.0,0,student,bostadsrätt
88,0,22798.04,522,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
30,9,29900.08,530,1,10529.49,0.352,1,0.3023,0,employed,villa
61,12,55027.03,557,1,16539.08,0.301,0,0.1544,1,employed,villa
31,2,40909.3,546,0,0.0,0.0,0,0.0,0,employed,hyresrätt
86,22,13656.06,498,0,0.0,0.0,0,0.0,0,retired,villa
71,1,9094.57,506,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
76,13,19758.35,590,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
49,17,35820.41,564,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
52,9,49978.7,576,1,16817.84,0.337,1,0.2696,0,employed,hyresrätt
64,24,53948.04,494,0,0.0,0.0,0,0.0,0,employed,hyresrätt
75,18,21718.68,592,0,0.0,0.0,0,0.0,0,retired,hyresrätt
79,32,30143.18,542,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
19,0,18067.77,585,1,10947.12,0.606,0,0.4159,1,student,hyresrätt
66,2,28307.72,556,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
25,4,30939.65,531,0,0.0,0.0,0,0.0,0,employed,villa
39,5,37968.07,492,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
78,28,29336.64,653,0,0.0,0.0,0,0.0,0,retired,hyresrätt
36,1,46485.57,596,1,23042.36,0.496,0,0.2548,0,employed,bostadsrätt
76,23,25326.16,595,0,0.0,0.0,0,0.0,0,retired,hyresrätt
51,33,50051.99,659,0,0.0,0.0,0,0.0,0,employed,villa
34,1,41678.33,569,0,0.0,0.0,0,0.0,0,employed,hyresrätt
42,7,33124.34,611,1,13872.44,0.419,3,0.591,0,employed,hyresrätt
56,32,31503.58,551,0,0.0,0.0,0,0.0,0,employed,villa
73,21,19893.25,584,0,0.0,0.0,0,0.0,0,retired,hyresrätt
62,7,39009.79,536,1,16411.14,0.421,3,0.6378,0,employed,hyresrätt
86,8,15489.25,523,0,0.0,0.0,0,0.0,0,retired,hyresrätt
81,31,37351.07,578,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
72,35,19719.76,512,0,0.0,0.0,0,0.0,0,retired,villa
62,14,59105.44,595,1,9671.22,0.164,1,0.1689,0,employed,hyresrätt
39,10,23164.12,538,1,5311.89,0.229,0,0.1424,0,employed,hyresrätt
48,24,37831.5,491,0,0.0,0.0,0,0.0,0,employed,villa
26,1,31600.27,534,0,0.0,0.0,0,0.0,0,employed,hyresrätt
45,5,28294.93,538,1,1983.84,0.07,0,0.1082,0,employed,hyresrätt
85,31,23624.4,598,0,0.0,0.0,0,0.0,0,retired,hyresrätt
49,5,61246.81,589,0,0.0,0.0,0,0.0,0,employed,villa
26,6,41720.44,621,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
65,20,25021.74,579,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
88,40,21126.97,545,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
81,1,20242.25,540,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
38,19,33562.44,550,0,0.0,0.0,0,0.0,0,employed,villa
51,7,32395.74,576,0,0.0,0.0,0,0.0,0,employed,villa
56,1,37311.39,559,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
36,13,12733.79,519,0,0.0,0.0,0,0.0,0,employed,villa
37,10,38899.82,563,0,0.0,0.0,0,0.0,0,employed,hyresrätt
35,15,52332.76,595,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
90,4,15004.19,500,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
72,3,27566.35,563,0,0.0,0.0,0,0.0,0,retired,hyresrätt
79,23,20486.06,493,0,0.0,0.0,0,0.0,0,retired,hyresrätt
77,36,21195.51,609,0,0.0,0.0,0,0.0,0,retired,hyresrätt
88,16,29018.89,580,0,0.0,0.0,0,0.0,0,retired,hyresrätt
25,6,25362.73,615,1,2778.8,0.11,0,0.0974,0,employed,villa
82,37,25794.51,524,0,0.0,0.0,0,0.0,0,retired,hyresrätt
22,4,10349.95,582,0,0.0,0.0,0,0.0,0,student,bostadsrätt
52,17,38522.24,604,0,0.0,0.0,0,0.0,0,employed,hyresrätt
61,28,59112.56,583,1,9872.98,0.167,2,0.2255,1,employed,bostadsrätt
44,14,39807.43,551,0,0.0,0.0,0,0.0,0,employed,hyresrätt
28,7,44803.64,523,0,0.0,0.0,0,0.0,0,employed,hyresrätt
32,8,30990.42,502,1,9161.74,0.296,2,0.428,1,employed,bostadsrätt
78,21,21007.43,525,0,0.0,0.0,0,0.0,0,retired,hyresrätt
41,10,32675.66,508,0,0.0,0.0,0,0.0,0,employed,hyresrätt
40,15,66243.71,652,1,7700.74,0.116,0,0.077,0,employed,bostadsrätt
85,30,25535.98,504,0,0.0,0.0,0,0.0,0,retired,villa
28,10,43294.42,573,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
84,25,18081.49,573,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
85,4,28149.39,565,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
61,24,23707.68,577,1,6973.01,0.294,0,0.1183,0,employed,bostadsrätt
30,4,21195.32,583,1,5868.89,0.277,2,0.3847,0,employed,bostadsrätt
29,0,33293.35,535,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
38,1,63453.89,581,1,8240.48,0.13,0,0.1208,0,employed,bostadsrätt
60,24,62774.73,579,1,33197.66,0.529,0,0.1974,0,employed,villa
29,11,34585.16,612,0,0.0,0.0,0,0.0,0,employed,hyresrätt
51,17,31909.61,646,0,0.0,0.0,0,0.0,0,employed,hyresrätt
26,4,20315.66,497,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
57,3,40936.37,479,0,0.0,0.0,0,0.0,0,employed,villa
19,1,9208.19,557,0,0.0,0.0,0,0.0,0,student,inneboende
69,2,26141.99,591,0,0.0,0.0,0,0.0,0,retired,hyresrätt
22,4,16813.23,620,0,0.0,0.0,0,0.0,0,student,bostadsrätt
32,12,37630.94,593,0,0.0,0.0,0,0.0,0,employed,inneboende
30,12,46672.33,626,1,4728.89,0.101,0,0.0834,0,employed,hyresrätt
78,11,25787.14,620,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
21,0,12861.93,595,0,0.0,0.0,0,0.0,0,student,hyresrätt
49,9,33913.22,594,1,15857.78,0.468,2,0.4748,1,employed,villa
61,32,45513.5,530,0,0.0,0.0,0,0.0,0,employed,hyresrätt
55,8,44542.02,566,1,0.0,0.0,1,0.1389,1,employed,bostadsrätt
67,36,19791.6,575,0,0.0,0.0,0,0.0,0,retired,hyresrätt
76,6,10067.37,534,0,0.0,0.0,0,0.0,0,retired,hyresrätt
46,1,21155.21,542,0,0.0,0.0,0,0.0,0,employed,hyresrätt
78,8,15843.76,606,0,0.0,0.0,0,0.0,0,retired,hyresrätt
41,18,36759.28,536,1,10243.53,0.279,2,0.3492,0,employed,villa
89,24,13468.83,583,0,0.0,0.0,0,0.0,0,retired,hyresrätt
54,13,35117.63,575,1,4226.63,0.12,2,0.2623,0,employed,hyresrätt
71,26,17287.62,521,1,3489.19,0.202,2,0.3444,0,retired,villa
81,26,15184.23,511,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
75,22,23166.06,490,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
80,21,17795.59,572,0,0.0,0.0,0,0.0,0,retired,hyresrätt
57,4,43620.1,561,0,0.0,0.0,0,0.0,0,employed,villa
21,1,14331.65,505,0,0.0,0.0,0,0.0,0,student,hyresrätt
53,18,41604.6,495,0,0.0,0.0,0,0.0,0,employed,hyresrätt
31,1,48753.12,583,1,27863.54,0.572,3,0.7225,0,employed,bostadsrätt
82,19,16052.85,543,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,2,38412.28,529,0,0.0,0.0,0,0.0,0,employed,hyresrätt
34,13,20229.87,511,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
36,1,19386.37,533,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
64,3,36083.05,575,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
59,26,11945.18,538,0,0.0,0.0,0,0.0,0,employed,hyresrätt
87,9,29054.72,507,0,0.0,0.0,0,0.0,0,retired,villa
48,10,47163.2,567,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,6,32372.0,597,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
21,0,11464.95,537,0,0.0,0.0,0,0.0,0,student,hyresrätt
18,0,11879.63,538,0,0.0,0.0,0,0.0,0,student,hyresrätt
45,21,26636.35,547,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
85,28,17444.61,521,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
56,9,30808.65,519,0,0.0,0.0,0,0.0,0,employed,villa
83,28,31296.52,501,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
25,5,47449.57,614,1,11765.35,0.248,1,0.2236,0,employed,villa
24,3,54312.07,590,0,0.0,0.0,0,0.0,0,employed,inneboende
78,23,18551.38,558,0,0.0,0.0,0,0.0,0,retired,inneboende
25,7,40009.28,574,1,5373.95,0.134,1,0.186,1,employed,hyresrätt
21,1,8740.39,547,0,0.0,0.0,0,0.0,0,student,hyresrätt
47,11,31948.0,529,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
85,22,20215.05,542,0,0.0,0.0,0,0.0,0,retired,hyresrätt
68,34,26309.05,548,1,9817.1,0.373,1,0.2093,1,retired,villa
25,5,30324.87,654,0,0.0,0.0,0,0.0,0,employed,hyresrätt
79,3,25128.11,589,0,0.0,0.0,0,0.0,0,retired,villa
79,18,20771.91,560,0,0.0,0.0,0,0.0,0,retired,hyresrätt
76,30,27166.92,620,0,0.0,0.0,0,0.0,0,retired,villa
83,9,13634.61,592,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,17,60583.09,529,0,0.0,0.0,0,0.0,0,employed,hyresrätt
89,33,13546.43,548,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
41,20,24547.18,557,1,6054.27,0.247,0,0.1192,0,employed,bostadsrätt
76,3,12822.77,563,0,0.0,0.0,0,0.0,0,retired,villa
60,23,49188.9,570,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
74,21,15354.95,547,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
63,25,31310.69,548,0,0.0,0.0,0,0.0,0,employed,hyresrätt
64,34,48600.8,627,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
62,14,51476.68,518,0,0.0,0.0,0,0.0,0,employed,hyresrätt
74,21,23490.03,540,0,0.0,0.0,0,0.0,0,retired,inneboende
71,27,32120.93,494,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
27,7,43243.35,524,1,13950.61,0.323,0,0.1891,0,employed,villa
78,31,21767.68,575,0,0.0,0.0,0,0.0,0,retired,villa
57,13,37107.84,577,1,6042.34,0.163,0,0.1063,0,employed,hyresrätt
41,23,33851.2,554,0,0.0,0.0,0,0.0,0,employed,hyresrätt
55,0,51099.8,612,0,0.0,0.0,0,0.0,0,employed,hyresrätt
88,20,18505.96,607,0,0.0,0.0,0,0.0,0,retired,hyresrätt
80,24,24735.75,557,0,0.0,0.0,0,0.0,0,retired,hyresrätt
78,2,13835.3,548,0,0.0,0.0,0,0.0,0,retired,villa
51,15,45507.77,553,1,7746.22,0.17,1,0.1841,0,employed,bostadsrätt
75,24,30588.78,590,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
46,17,52483.91,530,1,9544.09,0.182,0,0.1151,0,employed,bostadsrätt
68,4,24624.91,620,0,0.0,0.0,0,0.0,0,retired,hyresrätt
64,11,71240.41,635,1,29904.23,0.42,0,0.1719,0,employed,bostadsrätt
36,4,43721.23,515,0,0.0,0.0,0,0.0,0,employed,hyresrätt
37,12,48372.26,540,0,0.0,0.0,0,0.0,0,employed,villa
22,1,16430.43,557,0,0.0,0.0,0,0.0,0,student,villa
28,6,38810.82,547,1,10322.73,0.266,1,0.2603,1,employed,hyresrätt
49,23,36894.5,591,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
52,27,43530.93,563,1,6214.52,0.143,0,0.0814,0,employed,bostadsrätt
30,2,46254.11,625,1,14998.96,0.324,1,0.266,0,employed,hyresrätt
48,28,53852.65,586,1,16797.82,0.312,3,0.4338,1,employed,hyresrätt
62,6,43706.21,661,1,16872.36,0.386,1,0.2635,0,employed,hyresrätt
34,0,34445.33,578,0,0.0,0.0,0,0.0,0,employed,villa
42,1,36077.75,501,1,8215.98,0.228,3,0.5681,1,employed,villa
44,5,24124.76,632,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
54,32,59934.57,637,1,17282.99,0.288,1,0.1495,0,employed,hyresrätt
44,5,33505.92,571,0,0.0,0.0,0,0.0,0,employed,hyresrätt
71,28,16208.26,582,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
41,10,43318.61,519,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,1,43644.78,489,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
45,12,38590.63,562,0,0.0,0.0,0,0.0,0,employed,hyresrätt
31,0,30546.41,606,0,0.0,0.0,0,0.0,0,employed,hyresrätt
68,19,20950.96,570,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,10,60741.58,649,1,22064.49,0.363,0,0.15,1,employed,hyresrätt
39,11,41367.53,619,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
75,11,9956.63,541,0,0.0,0.0,0,0.0,0,retired,villa
87,31,30892.41,617,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
66,24,18732.48,616,1,2783.59,0.149,2,0.2161,1,retired,inneboende
84,10,18790.22,544,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
80,17,19870.43,544,0,0.0,0.0,0,0.0,0,retired,villa
53,3,26113.43,554,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
74,37,15332.47,464,0,0.0,0.0,0,0.0,0,retired,villa
41,18,47050.08,586,0,0.0,0.0,0,0.0,0,employed,hyresrätt
51,9,34011.65,587,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
57,26,36101.88,576,1,15629.71,0.433,2,0.3809,1,employed,hyresrätt
88,27,24284.89,575,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
79,24,20056.19,555,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
53,1,17991.41,461,0,0.0,0.0,0,0.0,0,employed,inneboende
65,36,28338.5,637,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
32,14,36959.93,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
76,39,24565.66,544,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
58,40,36665.49,634,1,11090.08,0.302,2,0.2221,0,employed,villa
56,36,48008.51,625,0,0.0,0.0,0,0.0,0,employed,villa
73,30,38059.05,585,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
64,2,42232.21,592,0,0.0,0.0,0,0.0,0,employed,hyresrätt
23,2,53112.9,523,0,0.0,0.0,0,0.0,0,employed,villa
39,5,55226.0,570,1,7447.12,0.135,0,0.1167,0,employed,villa
30,2,49796.51,619,1,6659.62,0.134,3,0.427,1,employed,villa
71,34,20009.29,535,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
20,2,12037.08,497,0,0.0,0.0,0,0.0,0,student,hyresrätt
32,7,45990.41,570,0,0.0,0.0,0,0.0,0,employed,inneboende
61,30,30212.42,572,0,0.0,0.0,0,0.0,0,employed,hyresrätt
68,5,13662.62,566,0,0.0,0.0,0,0.0,0,retired,hyresrätt
54,8,15726.69,488,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
80,35,21189.3,462,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
85,18,16944.65,587,0,0.0,0.0,0,0.0,0,retired,villa
27,5,25818.62,506,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
87,18,18177.58,527,0,0.0,0.0,0,0.0,0,retired,hyresrätt
62,8,41826.62,477,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
64,33,56193.43,632,1,16020.2,0.285,2,0.2399,0,employed,villa
24,5,44446.43,579,0,0.0,0.0,0,0.0,0,employed,villa
63,28,27204.0,577,1,5915.95,0.217,1,0.1561,0,employed,hyresrätt
70,14,21970.81,564,0,0.0,0.0,0,0.0,0,retired,hyresrätt
60,26,48041.33,498,0,0.0,0.0,0,0.0,0,employed,hyresrätt
24,6,33428.52,517,0,0.0,0.0,0,0.0,0,employed,villa
56,25,22694.88,541,1,9377.32,0.413,1,0.2639,0,employed,bostadsrätt
86,20,23353.26,527,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
70,11,20900.88,538,0,0.0,0.0,0,0.0,0,retired,hyresrätt
28,5,53450.65,582,0,0.0,0.0,0,0.0,0,employed,villa
88,15,24341.32,595,0,0.0,0.0,0,0.0,0,retired,villa
87,25,29955.09,506,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
30,0,14510.1,537,0,0.0,0.0,0,0.0,0,employed,hyresrätt
76,7,20593.01,575,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
47,23,57152.71,549,0,0.0,0.0,0,0.0,0,employed,villa
61,15,29316.35,551,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
50,14,38089.59,584,1,9788.54,0.257,1,0.2105,0,employed,villa
75,22,14203.8,551,0,0.0,0.0,0,0.0,0,retired,hyresrätt
90,17,26837.93,585,0,0.0,0.0,0,0.0,0,retired,hyresrätt
76,31,17458.44,562,0,0.0,0.0,0,0.0,0,retired,hyresrätt
85,10,11470.6,529,0,0.0,0.0,0,0.0,0,retired,hyresrätt
87,31,27139.44,519,0,0.0,0.0,0,0.0,0,retired,hyresrätt
24,1,46191.93,573,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
36,7,37418.88,564,0,0.0,0.0,0,0.0,0,employed,hyresrätt
70,24,16512.69,514,0,0.0,0.0,0,0.0,0,retired,villa
61,36,52362.22,613,1,18088.9,0.345,1,0.167,0,employed,hyresrätt
21,0,14961.97,589,0,0.0,0.0,0,0.0,0,student,hyresrätt
24,4,27505.75,524,0,0.0,0.0,0,0.0,0,employed,hyresrätt
55,2,24470.71,518,1,4226.26,0.173,0,0.1506,0,employed,hyresrätt
62,3,28576.91,520,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
30,9,46543.28,501,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
30,9,43306.87,646,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
27,3,49480.99,549,1,14673.62,0.297,0,0.1809,0,employed,villa
59,25,36086.2,536,0,0.0,0.0,0,0.0,0,employed,hyresrätt
18,0,12492.44,491,0,0.0,0.0,0,0.0,0,student,hyresrätt
59,15,51026.16,560,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,9,33358.62,530,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,15,42238.58,626,0,0.0,0.0,0,0.0,0,employed,hyresrätt
67,12,14238.65,495,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
56,31,33162.27,510,1,16492.61,0.497,2,0.4389,0,employed,villa
71,16,13894.49,569,0,0.0,0.0,0,0.0,0,retired,hyresrätt
73,13,21108.97,546,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
85,21,23393.67,548,0,0.0,0.0,0,0.0,0,retired,villa
76,31,13304.43,578,0,0.0,0.0,0,0.0,0,retired,villa
55,10,33287.3,564,1,9246.57,0.278,1,0.2428,0,employed,bostadsrätt
53,33,37943.74,574,1,8235.89,0.217,0,0.0846,0,employed,bostadsrätt
